Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
1234,2012-10-08,41.189857482910156,41.45011346134578,40.61729056507432,40.94695002039818,6807880
1235,2012-10-09,41.71035385131836,41.814454321148276,40.89488448233377,41.32864428428354,5205666
1236,2012-10-10,41.45011520385742,41.866521962901544,40.946951741757445,41.57156423362215,7436554
1237,2012-10-11,41.34600830078125,41.849171742395356,41.155155798981056,41.6409660180517,5476615
1238,2012-10-12,41.62361526489258,41.7797660198098,39.905924014627004,41.29395582685079,2847441
1239,2012-10-15,41.24190902709961,41.970626730829025,41.103106775579,41.50216501367461,7208908
1240,2012-10-16,41.15515899658203,41.53686873643667,41.03370525572866,41.32866299591622,4006297
1241,2012-10-17,41.5542106628418,41.6409626487492,41.12045073330475,41.43275694125213,2639928
1242,2012-10-18,41.84917449951172,41.953275015243506,41.432763023390294,41.640968761451006,2525746
1243,2012-10-19,41.43275833129883,41.81446802341688,41.293956090509525,41.6409640457811,3153069
1244,2012-10-22,41.15515899658203,41.36336473710249,40.92960473876703,41.10310873810122,4657141
1245,2012-10-23,40.7560920715332,41.17249875741663,40.7040371175261,40.99899479498282,3935245
1246,2012-10-25,40.4958381652832,40.94694660766851,40.287632458568275,40.87754313656472,12050023
1247,2012-10-29,39.88856887817383,40.096769850169096,39.6109597378538,39.6109597378538,2123473
1248,2012-10-30,39.281307220458984,40.027375693370224,39.14250498765131,39.94062370954089,2570824
1249,2012-10-31,39.55891418457031,39.732418152865826,39.22925711546847,39.437460465444175,1852024
1250,2012-11-01,40.58259201049805,40.73874276774227,40.01002511414591,40.01002511414591,4524439
1251,2012-11-02,40.94694900512695,41.05104951128132,40.634642780067146,40.8081467613889,4726469
1252,2012-11-05,40.61729431152344,40.946953797254345,40.53054231070975,40.91225205560942,3632141
1253,2012-11-06,41.51950454711914,41.60625652387478,40.42643058131734,40.84284195238277,4718509
1254,2012-11-07,41.64097213745117,41.84917789239196,41.29396411474904,41.46746812610011,4694784
1255,2012-11-08,41.24190902709961,41.398059795086425,41.016354780053994,41.276610766629005,3005197
1256,2012-11-09,41.484806060791016,41.95326771324219,41.08574787781273,41.18985308202206,5518512
1257,2012-11-12,41.64097213745117,41.90122815447777,41.51951838818592,41.51951838818592,5986709
1258,2012-11-15,41.60626220703125,41.745064447480594,41.17250226400417,41.32865772613256,11277862
1259,2012-11-16,41.32864761352539,41.623605243930655,41.051038493957606,41.57155029822732,7952790
1260,2012-11-19,41.65831756591797,41.77977130617432,41.18986053529618,41.32866279276179,4682624
1261,2012-11-20,42.36968231201172,42.49113603945001,41.67566639133196,41.69301490671028,5826060
1262,2012-11-21,41.675662994384766,42.491132576034595,41.415407045343095,42.36967885849589,8050611
1263,2012-11-22,41.32864761352539,41.86650792863258,41.18984540703922,41.72770572214642,3266009
1264,2012-11-23,41.5542106628418,41.987970592378836,41.24190445489441,41.467458676934385,2809752
1265,2012-11-26,41.779754638671875,41.849158093015646,41.31129308833969,41.64095243657964,2935121
1266,2012-11-27,41.13779830932617,41.97062112031437,41.033697811250825,41.814465666604995,7105541
1267,2012-11-29,40.9122428894043,41.311301062420604,40.56523496389513,41.12044858602904,15583782
1268,2012-11-30,40.9122428894043,41.2419023012765,40.70403719277955,41.01634809101478,9986088
1269,2012-12-03,41.27660369873047,41.32865394581337,40.79078884170019,40.998994536628,5791740
1270,2012-12-04,41.7971076965332,41.987960135359494,41.18984394641919,41.27659591072119,8486828
1271,2012-12-05,41.693023681640625,42.074733459670455,41.29396538458122,41.901229442983954,7991825
1272,2012-12-06,41.65831756591797,41.849174788205715,41.17250731148974,41.81447304719002,3888336
1273,2012-12-07,41.189857482910156,41.79712143259327,40.98165175884229,41.74506647162868,3172271
1274,2012-12-10,41.13779830932617,41.34600401207322,40.94694582732258,41.22455029325442,2674532
1275,2012-12-11,40.77344512939453,41.36336055005486,40.704041654047415,41.293957074707734,5034484
1276,2012-12-12,40.68669128417969,41.068400967998656,40.53053582506395,40.92959873022717,6283865
1277,2012-12-13,41.033695220947266,41.207199177851095,40.8081410182915,40.91224150979538,7727857
1278,2012-12-14,40.33967971801758,41.01634703802728,40.166175759717255,41.01634703802728,6097530
1279,2012-12-17,40.374385833740234,40.66934353618842,40.062079616217225,40.35703261206881,3910978
1280,2012-12-18,40.634639739990234,40.9122442066974,40.2876318033081,40.59993800500275,4553554
1281,2012-12-19,40.32233810424805,40.8428500682121,39.992678644432054,40.79079510653818,6136261
1282,2012-12-20,40.18352508544922,40.5652347427476,40.07942459100247,40.5652347427476,2121800
1283,2012-12-21,39.801822662353516,40.1661791226517,39.73241919058411,40.11412887212288,3053451
1284,2012-12-24,39.69770431518555,40.23556927687972,39.506851890884505,39.83650650618584,2156093
1285,2012-12-26,40.01002883911133,40.32233979586949,39.76712606969587,39.83652484384439,2963625
1286,2012-12-27,39.368064880371094,40.25293571367059,39.24661349747808,40.027381464513184,7464142
1287,2012-12-28,39.38541030883789,40.04472444859109,38.96900125460965,39.697716511184524,6441596
1288,2012-12-31,39.81917190551758,39.905923893518285,39.350710228994444,39.38541196551404,1528669
1289,2013-01-01,39.506858825683594,40.11412263617593,39.45480622994838,39.95796720226817,6397127
1290,2013-01-02,39.24660873413086,39.83651941366858,39.17720526284574,39.59361667736356,10823940
1291,2013-01-03,39.610958099365234,39.81916376934398,39.26395021826586,39.489504399661335,7768126
1292,2013-01-04,39.88856887817383,39.957967633306986,39.40275641256063,39.732413442581574,7374977
1293,2013-01-07,39.69770431518555,39.9579601882842,39.40274907098555,39.90590995498346,5751436
1294,2013-01-08,40.40907669067383,40.51317716628777,39.55890554897713,39.57625405938101,7147399
1295,2013-01-09,40.09677505493164,40.58258993690396,39.94062430566604,40.513186466166076,8208348
1296,2013-01-10,39.524208068847656,40.49583300756838,39.385405850914935,40.14882510943866,5482985
1297,2013-01-11,39.26395797729492,39.628319148408764,39.15985747503185,39.59361741212223,7053838
1298,2013-01-14,38.88224792480469,39.663013403654226,38.77814507652538,39.246606717133204,10369465
1299,2013-01-15,38.53524398803711,39.24661077939536,38.465842866433505,39.03840506128619,7333310
1300,2013-01-16,38.88224792480469,39.00369928671545,38.30968343591755,38.517889132476164,12729863
1301,2013-01-17,39.090457916259766,39.229262522004994,38.60464767939772,38.89960540747014,8720890
1302,2013-01-18,39.88856887817383,40.06207282590042,38.8648937039486,39.107798760106256,11437257
1303,2013-01-21,39.524208068847656,39.94061942924166,39.28130301081644,39.680363505644365,5767870
1304,2013-01-22,39.38541030883789,39.99267419929938,39.14250522331294,39.5936160126011,5102821
1305,2013-01-23,38.91695022583008,39.76712158949584,38.70874686694526,39.558915877312735,4125262
1306,2013-01-24,38.50054168701172,39.05575535831,38.41378969795251,38.93430163230778,7597320
1307,2013-01-25,38.517887115478516,38.743441313857396,38.27498205107865,38.27498205107865,5876853
1308,2013-01-28,38.83019256591797,38.95164627250002,38.084126520622334,38.55258812795546,4530765
1309,2013-01-29,38.899600982666016,39.350709428453825,38.58729242023802,38.7434455248029,8933771
1310,2013-01-30,38.69139862060547,39.14250945870583,38.46584437820451,38.86490260808265,6691139
1311,2013-01-31,38.24028396606445,38.8475478616287,38.03208061384992,38.587291906386874,10621030
1312,2013-02-01,38.3270263671875,38.5872822573504,38.13617157707518,38.222923540462816,6533829
1313,2013-02-04,38.5872917175293,38.76079568684133,38.34438663115209,38.36173749874293,4150438
1314,2013-02-05,38.03207778930664,38.50053706197174,37.8932732115074,38.43113594972114,2184943
1315,2013-02-06,37.94532012939453,38.39642846813133,37.82386643616682,38.18822516255227,2852740
1316,2013-02-07,38.726097106933594,38.98635306629126,37.997379479412814,37.997379479412814,5059086
1317,2013-02-08,38.604644775390625,39.14250758143371,38.37909054380723,38.86490074412454,5162866
1318,2013-02-11,39.055747985839844,39.125149093326854,38.292331096887025,38.69138922991072,3760946
1319,2013-02-12,39.159847259521484,40.02736690739503,38.6566839811167,38.76078680952106,9796530
1320,2013-02-13,38.13618087768555,39.90592230371494,37.92797752675739,39.90592230371494,7821046
1321,2013-02-14,36.67874526977539,38.3096819867983,36.036779690751366,38.17087976320836,14843823
1322,2013-02-15,37.22845458984375,37.43988070040487,36.470848741445444,36.85846009121062,8479053
1323,2013-02-18,38.14463424682617,38.549864869619,37.08750838942105,37.08750838942105,8321446
1324,2013-02-19,38.197486877441406,38.28558069265019,37.77463704237877,38.14463154419521,8484570
1325,2013-02-20,38.10939025878906,38.63795311115908,37.845108832604055,38.232722546887736,7964693
1326,2013-02-21,37.651302337646484,38.391288857297916,37.4751123399801,37.98605831484814,6464828
1327,2013-02-22,38.4265251159668,38.58509347604346,37.70415548706505,37.91558156029876,14054231
1328,2013-02-25,39.4836540222168,39.55412858932057,38.49700291367164,38.585096719975716,15983553
1329,2013-02-26,39.09604263305664,39.430798638889954,38.831761198499144,39.430798638889954,17614848
1330,2013-02-27,38.37367630004883,39.41318527981949,38.26796562861935,39.28985297688805,9561570
1331,2013-02-28,36.75274658203125,38.761287438463306,35.959902261765215,38.62033829296173,11505348
1332,2013-03-01,38.03892135620117,38.408915885915796,36.7527501233549,37.246076959540346,9664596
1333,2013-03-04,38.21510696411133,38.58510147411563,37.45749870273152,38.05653857116598,5835406
1334,2013-03-05,38.26796340942383,38.40891255628787,37.52797441414344,38.250344168641405,4342564
1335,2013-03-06,37.93320083618164,38.40890833655587,37.827490182496156,38.267959205176965,2348098
1336,2013-03-07,38.127010345458984,38.33843644698279,37.75701586264111,37.75701586264111,3784471
1337,2013-03-08,38.76128387451172,38.81413920179056,38.074152671399766,38.37367017547553,5865486
1338,2013-03-11,38.90223693847656,39.02556923418758,38.4089125350278,38.74366855091787,3872022
1339,2013-03-12,38.49700164794922,38.972709142229675,38.09177110815279,38.972709142229675,5729772
1340,2013-03-13,38.69081115722656,38.849379536338276,38.33843591933497,38.44414896864195,4784709
1341,2013-03-14,38.637962341308594,38.76129465886989,38.32082551000537,38.62034548711247,4923712
1342,2013-03-15,38.408912658691406,38.77890715731805,38.215105788963385,38.54986180593124,4917271
1343,2013-03-18,38.320823669433594,38.4089174949753,38.23272984389189,38.373679008879435,3593844
1344,2013-03-19,37.739402770996094,38.549863998262595,37.017030583793215,38.39129560117558,5195989
1345,2013-03-20,36.77036666870117,37.66892406361732,36.576559796903936,37.54559176619244,5025753
1346,2013-03-21,35.801334381103516,37.105122359342,35.53705293728365,36.64703643514569,4921271
1347,2013-03-22,36.10084915161133,36.365130557693035,35.53704786275809,35.81894850718471,8653798
1348,2013-03-25,36.61179733276367,36.84084029097898,36.294660561435144,36.43560970653724,4166875
1349,2013-03-26,36.99940872192383,37.10511937920338,36.470845876736206,36.470845876736206,3767435
1350,2013-03-28,37.28131103515625,37.49273715202659,36.68227355695392,36.981793490903954,4534130
1351,2013-04-01,37.175601959228516,37.510358000534595,36.911320496666164,37.087508138374396,1691135
1352,2013-04-02,37.52797317504883,37.93320375117634,37.03464639791797,37.33416631223661,4652635
1353,2013-04-03,37.42224884033203,37.56319794004457,37.19320356617809,37.29891658581092,2361750
1354,2013-04-04,36.82322311401367,37.5103543722721,36.576558527722995,37.26369217567902,3713922
1355,2013-04-05,36.87607192993164,36.9994042012855,36.558935217446255,36.558935217446255,8205260
1356,2013-04-08,36.699893951416016,37.35178917416727,36.47085097569142,36.99941389477693,3096875
1357,2013-04-09,36.4003791809082,37.42226907017951,36.224191516175026,36.84084834274115,2293912
1358,2013-04-10,36.858455657958984,36.92893022310362,36.25941826968355,36.48846120382795,1905585
1359,2013-04-11,36.488460540771484,36.92892955204309,36.3475114130435,36.92892955204309,3329986
1360,2013-04-12,37.175601959228516,37.29893187460558,36.31228060309991,36.31228060309991,1819318
1361,2013-04-15,36.664649963378906,36.999408340302935,36.523700828661646,36.999408340302935,2619515
1362,2013-04-16,37.66893005371094,38.02130537130493,36.64704258856758,36.66465944268883,2546545
1363,2013-04-17,37.66893005371094,38.10939920070343,37.43988705315407,37.66893005371094,3775629
1364,2013-04-18,37.70416259765625,38.0212993776181,37.087505889076674,37.40464266903852,5080676
1365,2013-04-22,38.549861907958984,38.972714130192955,37.43988079883897,37.43988079883897,5577118
1366,2013-04-23,38.65557098388672,38.761284028561946,38.303195761434246,38.408908806109466,2951714
1367,2013-04-25,38.70842742919922,39.57174621790154,38.05653233320301,38.444146021043565,7103973
1368,2013-04-26,38.86700439453125,39.007953554183565,38.58510368552876,38.84938515215025,3417359
1369,2013-04-29,38.91984558105469,39.25460150578795,38.60270889229623,38.60270889229623,5263605
1370,2013-04-30,39.5365104675293,39.871266463006414,38.58509781049524,38.831759997178516,5652599
1371,2013-05-02,40.48792266845703,40.699348763059504,39.20175403043486,39.21937326993465,7787838
1372,2013-05-03,39.46604919433594,40.59365223853866,39.342716864595545,40.135561410845284,3489204
1373,2013-05-06,39.501277923583984,39.800795466550156,39.043189598797085,39.30747104890133,1570856
1374,2013-05-07,39.71269989013672,40.08269438182735,38.902236334456674,39.43079921124397,4295563
1375,2013-05-08,40.4350700378418,40.576019183850505,39.69508104705201,39.69508104705201,4623152
1376,2013-05-09,39.994598388671875,40.59363819479814,39.74793620422443,40.52316123664388,3439496
1377,2013-05-10,39.589378356933594,40.364601205833246,39.46604603705976,39.765566019783,3388720
1378,2013-05-13,39.5365104675293,39.818411133609104,39.25460980144948,39.32508676024256,3486486
1379,2013-05-14,40.29411697387695,40.57601523848428,39.57174729400151,39.57174729400151,5187764
1380,2013-05-15,40.08268356323242,40.734578557864815,39.81840219617015,40.38220340178179,7598979
1381,2013-05-16,40.13554382324219,40.61125129841388,39.888881661548346,39.906500899461605,7843384
1382,2013-05-17,40.893150329589844,41.1926702107611,40.08268926702728,40.170783068583845,4225774
1383,2013-05-20,40.27650451660156,40.910782925492136,40.17079383815108,40.87554443954335,6051683
1384,2013-05-21,39.71269989013672,40.487924964818575,39.413182360442484,40.206026675623434,3901355
1385,2013-05-22,39.69508361816406,39.85365440481677,39.43080216000659,39.81841592118333,4300192
1386,2013-05-23,38.62033462524414,39.7655540902019,38.40890853737298,39.51888952445308,5416658
1387,2013-05-24,38.408912658691406,39.04318860066599,38.09177588255294,39.04318860066599,4295474
1388,2013-05-27,39.51889419555664,39.7127010673968,38.40891307727761,38.47938765166557,1976291
1389,2013-05-28,39.6422233581543,40.065073160741356,39.43079726201203,39.58936802896748,3947350
1390,2013-05-29,39.994598388671875,40.15316915482146,39.53651010915664,39.80079153314264,4123634
1391,2013-05-30,40.31172561645508,40.523151661565734,39.51888153183551,39.88887591593069,4814631
1392,2013-05-31,39.92412567138672,40.52316311559122,39.69508032616016,40.50554626493329,8210037
1393,2013-06-03,39.254608154296875,39.9593585950758,38.99032673900478,39.94174174581425,2337051
1394,2013-06-04,39.888885498046875,40.11793083355422,39.18413503131196,39.18413503131196,6339450
1395,2013-06-05,39.62459945678711,39.78316781538988,39.44841186062909,39.6598379318976,2941759
1396,2013-06-06,39.4836540222168,39.67746087402526,39.360321737512116,39.360321737512116,3741327
1397,2013-06-07,38.99032974243164,39.7126994778137,38.91985517086457,39.131281275263376,3373193
1398,2013-06-10,38.76128387451172,39.28984670608975,38.690809308240794,39.11365909556374,4178032
1399,2013-06-11,38.00368118286133,39.413182181218005,37.80987431764777,38.53224405724508,4988953
1400,2013-06-12,38.05653381347656,38.5498581720102,37.77463315587273,38.05653381347656,1985386
1401,2013-06-13,37.26368713378906,38.197480462295495,37.122735619308756,37.79224993627133,3320850
1402,2013-06-14,38.444149017333984,38.58509815679013,37.351784822607485,37.439878632191956,5440747
1403,2013-06-17,38.127010345458984,38.56747939888561,37.70416053210894,38.42653025766811,1761508
1404,2013-06-18,38.197486877441406,38.65557519446663,37.82749476532265,38.05653772898642,2599492
1405,2013-06-19,37.88034439086914,38.12700655834787,37.65130146171689,38.038912756412806,3158484
1406,2013-06-20,37.298927307128906,37.809873317272654,37.193214257109595,37.77463483736704,3936637
1407,2013-06-21,37.77463912963867,37.93320752783674,36.99941399090537,37.22845696722504,8100913
1408,2013-06-24,37.3165397644043,38.23271617845015,37.01701990874009,37.56320190981753,7726193
1409,2013-06-25,36.329898834228516,37.70416383512864,35.9599043189978,37.422263138300586,5865050
1410,2013-06-26,37.35178756713867,37.49273671695147,36.10085490118371,36.22418480984548,9917951
1411,2013-06-27,37.54559326171875,38.05653932309025,37.29893104674155,37.5279764096972,10124040
1412,2013-06-28,39.21936798095703,39.5012686058451,37.70415421316868,37.70415421316868,13955319
1413,2013-07-01,39.783172607421875,39.92412413514475,38.9374729998746,38.9374729998746,4880398
1414,2013-07-02,39.23699951171875,39.74794321021132,38.9727180411504,39.501280982287106,4836103
1415,2013-07-03,38.16225051879883,39.02556942387932,37.98606288961107,39.02556942387932,3203552
1416,2013-07-04,37.93320083618164,38.58509594562819,37.43987648665809,38.232720727483546,5239017
1417,2013-07-05,37.915584564208984,38.3736704430124,37.633683907462505,38.05653369773351,2878063
1418,2013-07-08,37.10511779785156,37.88034518284596,36.928930190297805,37.88034518284596,5074736
1419,2013-07-09,38.70842742919922,38.76128275495141,37.298924196005075,37.457492562959,5626482
1420,2013-07-10,38.10939025878906,39.14889911354143,38.00367960007306,38.91985377702925,6811029
1421,2013-07-11,38.88461685180664,39.254608928757285,38.461764667238846,38.74366532705156,5779104
1422,2013-07-12,38.86700439453125,39.025572796564575,38.074159994666786,39.007953554183565,3580274
1423,2013-07-15,38.77890396118164,39.096040711181864,38.42652873242696,38.74366548242718,2918182
1424,2013-07-16,38.83176040649414,39.07842259577741,38.162248408482746,38.162248408482746,2477162
1425,2013-07-17,39.07843017578125,39.5365185531323,38.69081877163652,38.79653184174799,9890923
1426,2013-07-18,39.1136589050293,39.360321080624665,38.84937749052768,38.95509053426781,5820812
1427,2013-07-19,39.23699951171875,39.39556791612018,38.9727180411504,39.39556791612018,4552788
1428,2013-07-22,39.16651153564453,39.39555684626249,38.866994053647986,39.007943175799625,2515956
1429,2013-07-23,38.81413269042969,39.55412148637924,38.47937676452756,39.55412148637924,5415186
1430,2013-07-24,38.76128387451172,38.99032681231657,38.3208148481967,38.44414713144386,2594203
1431,2013-07-25,38.81413269042969,39.37793390541001,37.45748736108784,38.97270342505959,4206471
1432,2013-07-26,38.17986297607422,39.025562490037274,38.07414993940453,38.937468691095404,5399927
1433,2013-07-29,38.09178161621094,38.637961436250734,37.82750013308277,38.47939302431344,2056881
1434,2013-07-30,37.193214416503906,38.12701024102921,36.876077654784396,38.091774150670126,1322467
1435,2013-07-31,35.62514877319336,36.99941379284845,34.6208782738184,36.68227460845214,6050144
1436,2013-08-01,36.2418098449707,36.629423653470226,34.88516390492045,35.519439959875086,4448345
1437,2013-08-02,32.18949508666992,35.360873112452786,30.49809299497942,34.885165452706076,31014744
1438,2013-08-05,32.876625061035156,33.405188041967655,30.903322309674603,32.40091742231668,15799229
1439,2013-08-06,32.9647102355957,33.65184145244723,32.57709891850643,32.77090338220234,14382559
1440,2013-08-07,32.876625061035156,33.45804577387975,32.61234357056891,33.12328730753071,5717703
1441,2013-08-08,33.82802200317383,34.18039715769552,32.94708411686958,33.052797141165485,6778874
1442,2013-08-12,33.510902404785156,34.321366151321705,33.334714737698874,34.004226916747484,9452703
1443,2013-08-13,33.88088607788086,34.0042159713244,33.123277919453095,33.45803629092212,2256717
1444,2013-08-14,34.215641021728516,34.58563547023024,33.66945896819714,33.82802733478435,9066232
1445,2013-08-16,34.53277587890625,34.90277030730799,33.65183790161506,34.2156391629603,16654810
1446,2013-08-19,34.00422668457031,34.42707899444875,33.38756985397878,34.21565283950953,5042098
1447,2013-08-20,33.986602783203125,34.180407263734196,33.42280141339183,34.00421963438037,5439143
1448,2013-08-21,34.3918342590332,34.83230334374198,34.05707823259409,34.16279129086374,17512680
1449,2013-08-22,34.56801986694336,34.797062821689,33.8456501324183,34.18040613923793,11299648
1450,2013-08-23,34.462310791015625,34.60326233994265,34.03946092363026,34.462310791015625,19297499
1451,2013-08-26,34.51516342163086,34.6913510395011,34.2508819948255,34.42706961269574,24410353
1452,2013-08-27,33.722312927246094,36.38274594479156,33.40517383969998,34.53277390834856,13466053
1453,2013-08-28,33.07042694091797,34.109933500879755,32.47138946481268,33.47565754218686,11398478
1454,2013-08-29,34.2861213684082,34.708971213856636,33.03518868377921,33.03518868377921,15533827
1455,2013-08-30,34.409446716308594,34.656108877174866,33.052801246998214,34.14516531758818,8242572
1456,2013-09-02,34.885154724121094,35.06134233803538,34.25088122578762,34.42706883970191,15403306
1457,2013-09-03,33.70469665527344,35.237529738991135,33.1761338525704,35.06133974839285,4877060
1458,2013-09-04,33.95136642456055,34.14517330690876,33.17614128486551,33.3347096832603,4850453
1459,2013-09-05,34.30438995361328,35.8199161308185,33.87647474540105,34.78579093538628,9746210
1460,2013-09-06,35.28502655029297,35.802087968329,33.91213708535635,34.215243305400215,7041237
1461,2013-09-10,36.46178436279297,36.925355113684205,35.39199882400676,35.39199882400676,8723482
1462,2013-09-11,35.302852630615234,36.69357223276484,34.96408843642987,36.336977835030666,5150080
1463,2013-09-12,35.302852630615234,35.891234837862946,35.0354068323146,35.48114982948232,5409563
1464,2013-09-13,35.5703010559082,35.730768052167896,35.106727852472,35.12455563781487,6331674
1465,2013-09-16,36.56877136230469,37.0680050811918,35.37418131510093,35.57030876115261,14084730
1466,2013-09-17,36.2121696472168,36.56876405301318,35.14238642982764,36.39046685011499,5923058
1467,2013-09-18,35.80209732055664,36.194352246806446,35.26720555838578,35.837757738692545,4635243
1468,2013-09-19,35.80209732055664,37.139326725983786,35.39201218523888,36.6579231727055,10203659
1469,2013-09-20,36.22999572753906,36.56875989082601,35.83774337679481,35.92689196809718,15290056
1470,2013-09-23,35.39200210571289,35.98038432751827,35.24936531041433,35.695108318610565,3730187
1471,2013-09-24,35.35634994506836,35.605965587149015,34.96409506586233,35.1423922985358,8304198
1472,2013-09-25,35.83774948120117,35.96255607929718,35.01758181785441,35.3028554239657,5150528
1473,2013-09-26,35.40983963012695,35.74860632103922,35.14239376991901,35.6594577009699,6791644
1474,2013-09-27,35.28502655029297,35.802087968329,35.142387333320876,35.409833144544066,4575709
1475,2013-09-30,34.9640998840332,35.285036398058175,34.50052653153802,35.01759051219303,5763141
1476,2013-10-01,35.302852630615234,35.374173444810495,34.910600244093956,35.0354068323146,4024187
1477,2013-10-03,35.6237907409668,35.74859975345889,35.16021751810984,35.65945114976758,11166670
1478,2013-10-04,34.92843246459961,35.48115187835617,34.83928386001814,35.48115187835617,16408671
1479,2013-10-07,34.9640998840332,35.01759051219303,34.42920811230291,34.785802626789774,3643908
1480,2013-10-08,35.035400390625,35.231527756980476,34.83927544257961,35.160209374208506,7001377
1481,2013-10-09,35.3206901550293,35.44549918742945,34.76796824031739,34.76796824031739,5815351
1482,2013-10-10,35.39200210571289,35.4989809113421,35.035407699155904,35.32068370806361,4045318
1483,2013-10-11,35.28502655029297,35.62379076084687,35.178047742141565,35.498981748285125,2594571
1484,2013-10-14,35.49897766113281,35.62378665932475,35.05323469374783,35.30285027182135,3588795
1485,2013-10-15,35.28502655029297,35.71293936458794,35.03540852516947,35.534642157105814,6566169
1486,2013-10-17,34.80363082885742,35.58813823181935,34.607503373539146,35.21371352954103,7117518
1487,2013-10-18,35.48115539550781,35.659455040655786,34.6074994676684,35.12456094183369,15690831
1488,2013-10-21,35.48115539550781,35.641624834309894,35.32068837501664,35.48115539550781,2023039
1489,2013-10-22,36.35480880737305,36.94318860875267,35.409832182407776,35.409832182407776,9232804
1490,2013-10-23,35.8734016418457,36.83620595175118,35.76642284778725,36.69356917188012,3579487
1491,2013-10-24,35.302852630615234,36.21216882849949,35.01757904707632,36.01604384439412,7207079
1492,2013-10-25,35.73077392578125,35.92690136158825,35.05324300374898,35.51681628338981,5281406
1493,2013-10-28,35.213706970214844,35.98038644031883,35.05323996150355,35.76642881649662,5287076
1494,2013-10-29,35.80209732055664,35.99822478368154,34.946269050096504,35.16022672228936,7086272
1495,2013-10-30,35.71295166015625,35.92690935012229,35.65946344682048,35.89124892902412,3289474
1496,2013-10-31,36.123023986816406,36.55093924326036,35.249368105146445,35.99821738561258,8249061
1497,2013-11-01,34.91060256958008,36.33698025553152,34.803623759471584,36.12302263531453,9616570
1498,2013-11-05,33.92996597290039,34.964088768836795,33.716008364901555,34.857109964837385,17767298
1499,2013-11-06,34.32221984863281,34.50051705691178,33.98345563656491,33.98345563656491,9564186
1500,2013-11-07,33.89430236816406,34.322215125485535,33.71600518442092,34.19740854785153,9949028
1501,2013-11-08,34.25090789794922,34.393547142415756,33.39508210439445,33.609037343627584,6427427
1502,2013-11-11,34.215240478515625,34.37570746832952,33.59120030388678,34.19741027557843,7123880
1503,2013-11-12,34.00128173828125,34.30438792310537,33.80515434917802,34.21523932972302,5714533
1504,2013-11-13,34.233062744140625,34.32221132614377,33.71600145218435,33.822980234250146,4914428
1505,2013-11-14,34.233062744140625,34.482680708397496,34.14391416213747,34.268723144265905,2329910
1506,2013-11-18,34.357887268066406,34.48269630665224,34.12610181733404,34.34005705993827,4220710
1507,2013-11-19,33.89430236816406,34.35787552955829,33.64468679458573,34.09042975394358,6280476
1508,2013-11-20,33.43073272705078,34.03694515026034,33.359414329705714,33.73383893865556,5017948
1509,2013-11-21,33.30593490600586,33.59121098881231,33.056319240416926,33.51989015437728,4281191
1510,2013-11-22,33.48422622680664,33.59120504120646,33.234610605414254,33.234610605414254,7516975
1511,2013-11-25,33.57337188720703,33.73383888555851,33.41290488885555,33.41290488885555,8325845
1512,2013-11-26,33.60902786254883,33.75166706677697,33.28809388507877,33.43073067099648,7679212
1513,2013-11-27,32.86017990112305,33.769496028276976,32.75320110646194,33.430729442131735,4670852
1514,2013-11-28,33.769500732421875,33.87647712367462,32.68188726876326,32.89584246957944,21937834
1515,2013-11-29,33.91215133666992,34.09044861908007,33.30594106013775,33.644705413054695,19972565
1516,2013-12-02,33.37724685668945,33.76950169685431,32.84235521190688,32.84235521190688,12138526
1517,2013-12-03,33.43073272705078,33.519881328309765,33.23460773892948,33.3415841257918,10819239
1518,2013-12-04,34.09043502807617,34.19741383853482,33.27026737230749,33.377246182766136,21813713
1519,2013-12-05,34.34004592895508,34.46485492708532,33.92996336648778,34.41136432003935,14177075
1520,2013-12-06,35.28502655029297,35.62379076084687,34.215243305400215,34.215243305400215,25973812
1521,2013-12-09,36.123023986816406,36.319151409634756,35.12455908563183,35.48115352046126,30640399
1522,2013-12-10,35.088905334472656,36.19434918338767,34.589671614380585,36.12302835315232,28724268
1523,2013-12-11,34.94625473022461,35.124551911221005,34.64315097351691,34.767957549228214,7491141
1524,2013-12-12,34.92843246459961,35.01758106918108,34.732305050858244,34.83928386001814,9916532
1525,2013-12-13,34.767967224121094,34.99975507490226,34.60750020023319,34.660990820403136,12252500
1526,2013-12-16,35.302852630615234,35.44549184069522,34.51834543926215,34.58966383514687,21800566
1527,2013-12-17,35.19587707519531,35.392002063921595,34.892770862655546,35.08889826969242,18137305
1528,2013-12-18,35.659454345703125,36.26566442147276,33.78733108208813,33.87647969376928,156704650
1529,2013-12-19,35.39200210571289,36.01604473549821,34.322218886041924,34.76796189423816,508752991
1530,2013-12-20,35.445499420166016,35.74860569037886,35.03541432409505,35.23154176844977,55032517
1531,2013-12-23,35.552467346191406,35.62378573546136,35.142382375846104,35.30284935628109,27772323
1532,2013-12-24,35.14238357543945,35.5524685597831,35.106725588742435,35.48114774976828,16656973
1533,2013-12-26,35.302852630615234,35.51681023657995,34.71447284167805,34.98191863997869,58569185
1534,2013-12-27,35.588134765625,35.69511358704379,35.01758508190969,35.30285871461187,17259233
1535,2013-12-30,35.302852630615234,35.73076784254467,35.16021583884577,35.44549184069522,10546799
